law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
biased_zero_rank_contrast,3072,7,reverse_candidate,complete_u,range,0.03132701677205234,0.023128237301574973,0.008198779470477365,0.03125,False,True
biased_zero_rank_contrast,3072,7,reverse_candidate,complete_u,hybrid,0.03132701677205234,0.010812921713623552,0.020514095058428786,0.03125,False,True
biased_zero_rank_contrast,3072,7,constant,shared_correction,range,0.025231018981018975,0.24023329620311398,-0.215002277222095,0.015625,False,False
biased_zero_rank_contrast,3072,7,constant,shared_correction,hybrid,0.025231018981018975,0.1207038355410511,-0.09547281656003212,0.015625,False,False
biased_zero_rank_contrast,3072,7,constant,disjoint_triple_u,range,0.015380859375,0.023128237301574973,-0.007747377926574973,0.015625,False,False
biased_zero_rank_contrast,3072,7,constant,disjoint_triple_u,hybrid,0.015380859375,0.010011570723925611,0.005369288651074389,0.015625,False,True
biased_zero_rank_contrast,3072,7,constant,complete_u,range,0.015615442646156861,0.023128237301574973,-0.007512794655418112,0.015625,False,False
biased_zero_rank_contrast,3072,7,constant,complete_u,hybrid,0.015615442646156861,0.009004978051161114,0.006610464594995747,0.015625,False,True
biased_zero_rank_contrast,3072,8,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,shared_correction,range,0.0016525141525141514,0.24023329620311398,-0.23858078205059982,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,shared_correction,hybrid,0.0016525141525141514,0.11243958177790793,-0.11078706762539378,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,disjoint_triple_u,range,-0.00012207031250000005,0.023128237301574973,-0.023250307614074973,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,disjoint_triple_u,hybrid,-0.00012207031250000005,0.009782638785135765,-0.009904709097635765,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,complete_u,range,0.00015496354986479062,0.023128237301574973,-0.022973273751710183,0.0,False,False
biased_zero_rank_contrast,3072,8,candidate,complete_u,hybrid,0.00015496354986479062,0.008790240925032352,-0.008635277375167562,0.0,False,False
biased_zero_rank_contrast,3072,8,reverse_candidate,shared_correction,range,0.03245088245088245,0.24023329620311398,-0.20778241375223153,0.03125,False,False
biased_zero_rank_contrast,3072,8,reverse_candidate,shared_correction,hybrid,0.03245088245088245,0.13497911668428703,-0.10252823423340457,0.03125,False,False
biased_zero_rank_contrast,3072,8,reverse_candidate,disjoint_triple_u,range,0.0294189453125,0.023128237301574973,0.006290708010925027,0.03125,False,True
